NOC,Event,MedalCount,TeamCount,PeopleCount,MedalRatio
BER,Motorboating Mixed C-Class,0,0.0,0.0,0.0
BER,"Shooting Men's Dueling Pistol Au Commandement, 25 metres",0,0.0,0.0,0.0
BER,"Archery Men's Target Archery, 33 metres, Individual",0,0.0,0.0,0.0
BER,Boxing Women's Lightweight,0,0.0,0.0,0.0
BER,Sailing Mixed 2-3 Ton,0,0.0,0.0,0.0
BER,"Athletics Men's Discus Throw, Greek Style",0,0.0,0.0,0.0
BER,Rowing Men's Coxless Pairs,0,0.0,0.0,0.0
BER,Rowing Men's Single Sculls,0,1.0,1.0,0.0
BER,Women's Team Sprint Team,0,0.0,0.0,0.0
BER,Women's Épée Team,0,0.0,0.0,0.0
BER,Women's 81kg,0,0.0,0.0,0.0
BER,Men's Kite,0,0.0,0.0,0.0
BER,"Art Competitions Mixed Sculpturing, Reliefs",0,0.0,0.0,0.0
BER,Boxing Men's Welterweight,0,0.0,0.0,0.0
BER,10m Air Pistol Men,0,0.0,0.0,0.0
BER,Swimming Men's 100 metres Butterfly,0,1.0,2.0,0.0
BER,Women's Long Jump,0,0.0,0.0,0.0
BER,Judo Women's Extra-Lightweight,0,0.0,0.0,0.0
BER,Women's Team Sprint,0,0.0,0.0,0.0
BER,"Shooting Men's Running Target, Single Shot, Team",0,0.0,0.0,0.0
BER,Archery Men's Individual,0,0.0,0.0,0.0
BER,Mixed Multihull,0,0.0,0.0,0.0
BER,Men's 71kg,0,0.0,0.0,0.0
BER,"Cycling Men's 1,000 metres Time Trial",0,0.0,0.0,0.0
BER,Trap Men,0,0.0,0.0,0.0
BER,Women's Canoe Single 200m,0,0.0,0.0,0.0
BER,Trampolining Women's Individual,0,0.0,0.0,0.0
BER,Women's 4 x 100m Relay,0,0.0,0.0,0.0
BER,Women's 200m Freestyle,0,0.0,0.0,0.0
BER,Women's Kata,0,0.0,0.0,0.0
BER,"Canoeing Women's Kayak Doubles, 500 metres",0,0.0,0.0,0.0
BER,Men's 80kg,0,0.0,0.0,0.0
BER,"Shooting Men's Small Bore-Rifle, Standing, 50 metres, Team",0,0.0,0.0,0.0
BER,Team,0,0.0,0.0,0.0
BER,Cycling Women's Points Race,0,0.0,0.0,0.0
BER,Women's Individual Stroke Play,0,0.0,0.0,0.0
BER,Golf Men's Individual,0,0.0,0.0,0.0
BER,Women's Canoe Single,0,0.0,0.0,0.0
BER,Shooting Men's Double Trap,0,0.0,0.0,0.0
BER,Men's Canoe Single,0,0.0,0.0,0.0
BER,Women's Light (57-60kg),0,0.0,0.0,0.0
BER,"Shooting Men's Military Rifle, Prone, 300 metres, Team",0,0.0,0.0,0.0
BER,Women's Kumite +61kg,0,0.0,0.0,0.0
BER,Women's Windsurfing,0,0.0,0.0,0.0
BER,"Cycling Women's Road Race, Individual",0,0.0,0.0,0.0
BER,"Canoeing Men's Kayak Singles, 500 metres",0,0.0,0.0,0.0
BER,Athletics Women's Pentathlon,0,0.0,0.0,0.0
BER,Swimming Men's 440 Yard Breaststroke,0,0.0,0.0,0.0
BER,Weightlifting Women's Middleweight,0,0.0,0.0,0.0
BER,Women's Uneven Bars,0,0.0,0.0,0.0
BER,"Equestrianism Men's Jumping, Individual",0,0.0,0.0,0.0
BER,"Archery Men's Target Archery, 50 metres, Individual",0,0.0,0.0,0.0
BER,"Croquet Mixed Singles, One Ball",0,0.0,0.0,0.0
BER,Athletics Men's Long Jump,0,1.0,1.0,0.0
BER,"Gymnastics Men's Horizontal Bar, Teams",0,0.0,0.0,0.0
BER,Cycling Women's Omnium,0,0.0,0.0,0.0
BER,Archery Men's Sur La Perche a La Pyramide,0,0.0,0.0,0.0
BER,Archery Men's Double York Round,0,0.0,0.0,0.0
BER,"Canoeing Women's Kayak Singles, 500 metres",0,0.0,0.0,0.0
BER,Taekwondo Women's Flyweight,0,0.0,0.0,0.0
BER,Men's Canoe,0,0.0,0.0,0.0
BER,Men's Floor Exercise,0,0.0,0.0,0.0
BER,Tennis Men's Singles,0,1.0,1.0,0.0
BER,"Shooting Men's Small-Bore Rifle, Any Position, 50 metres",0,0.0,0.0,0.0
BER,Men's 61kg,0,0.0,0.0,0.0
BER,"Art Competitions Mixed Sculpturing, Medals And Plaques",0,0.0,0.0,0.0
BER,Athletics Men's Javelin Throw,0,0.0,0.0,0.0
BER,Men's Synchronised 3m Springboard,0,0.0,0.0,0.0
BER,Group All-Around Team,0,0.0,0.0,0.0
BER,Men's Horizontal Bar,0,0.0,0.0,0.0
BER,Women's Canoe,0,0.0,0.0,0.0
BER,Trap Women,0,0.0,0.0,0.0
BER,Gymnastics Men's Club Swinging,0,0.0,0.0,0.0
BER,Women's 4 x 100m Freestyle Relay Team,0,0.0,0.0,0.0
BER,Cycling Women's Team Sprint,0,0.0,0.0,0.0
BER,Swimming Men's 100 yard Freestyle,0,0.0,0.0,0.0
BER,Swimming Men's 100 metres Freestyle For Sailors,0,0.0,0.0,0.0
BER,Rowing Men's Lightweight Double Sculls,0,0.0,0.0,0.0
BER,Taekwondo Women's Featherweight,0,0.0,0.0,0.0
BER,Swimming Men's 200 metres Breaststroke,0,1.0,4.0,0.0
BER,Men's Team Pursuit Team,0,0.0,0.0,0.0
BER,Sailing Mixed 30 metres,0,0.0,0.0,0.0
BER,"Shooting Men's Running Target, Double Shot, Team",0,0.0,0.0,0.0
BER,Tennis Women's Singles,0,0.0,0.0,0.0
BER,Men's Kumite -67kg,0,0.0,0.0,0.0
BER,Sailing Mixed 0-0.5 Ton,0,0.0,0.0,0.0
BER,"Cycling Men's 10,000 metres",0,0.0,0.0,0.0
BER,Boxing Women's Flyweight,0,0.0,0.0,0.0
BER,Men's 200m Butterfly,0,0.0,0.0,0.0
BER,Men's Feather (52-57kg),0,0.0,0.0,0.0
BER,"Tennis Men's Singles, Covered Courts",0,0.0,0.0,0.0
BER,Athletics Women's Marathon,0,0.0,0.0,0.0
BER,Men's Keirin,0,0.0,0.0,0.0
BER,"Shooting Men's Running Target, Double Shot",0,0.0,0.0,0.0
BER,Boxing Men's Bantamweight,0,0.0,0.0,0.0
BER,10m Air Rifle Women,0,0.0,0.0,0.0
BER,"Shooting Men's Muzzle-Loading Pistol, 25 metres",0,0.0,0.0,0.0
BER,"Shooting Men's Air Rifle, 10 metres",0,0.0,0.0,0.0
BER,Boxing Men's Light-Flyweight,0,0.0,0.0,0.0
BER,"Tennis Women's Singles, Covered Courts",0,0.0,0.0,0.0
BER,Weightlifting Women's Lightweight,0,0.0,0.0,0.0
BER,Women's Team Pursuit Team,0,0.0,0.0,0.0
BER,Shooting Men's Dueling Pistol Au Vise 20 metres,0,0.0,0.0,0.0
BER,Men's 50km Race Walk,0,0.0,0.0,0.0
BER,Men's 400m,0,0.0,0.0,0.0
BER,Women's Two Person Dinghy - 470 Team,0,0.0,0.0,0.0
BER,Rowing Women's Coxed Eights,0,0.0,0.0,0.0
BER,Men's Sabre Individual,0,0.0,0.0,0.0
BER,Athletics Men's Pentathlon (Ancient),0,0.0,0.0,0.0
BER,Sailing Women's Skiff,0,0.0,0.0,0.0
BER,Athletics Men's High Jump,0,1.0,2.0,0.0
BER,Men's 4 x 200m Freestyle Relay,0,0.0,0.0,0.0
BER,Men's Canoe Double 1000m Team,0,0.0,0.0,0.0
BER,Men's Pole Vault,0,0.0,0.0,0.0
BER,"Shooting Men's Small-Bore Rifle, 50 and 100 yards, Team",0,0.0,0.0,0.0
BER,"Archery Men's Target Archery, 28 metres, Individual",0,0.0,0.0,0.0
BER,"Gymnastics Men's Individual All-Around, Apparatus Work",0,0.0,0.0,0.0
BER,Rowing Men's Quadruple Sculls,0,0.0,0.0,0.0
BER,Rowing Men's Double Sculls,0,0.0,0.0,0.0
BER,Athletics Men's 200 metres Hurdles,0,0.0,0.0,0.0
BER,Gymnastics Men's Horse Vault,0,0.0,0.0,0.0
BER,"Wrestling Women's Heavyweight, Freestyle",0,0.0,0.0,0.0
BER,Golf Women's Individual,0,0.0,0.0,0.0
BER,Football Men's Football,0,0.0,0.0,0.0
BER,Men's Pommel Horse,0,0.0,0.0,0.0
BER,Men's Freestyle 125kg,0,0.0,0.0,0.0
BER,Modern Pentathlon Men's Team,0,0.0,0.0,0.0
BER,Athletics Men's Discus Throw,0,0.0,0.0,0.0
BER,"Croquet Mixed Singles, Two Balls",0,0.0,0.0,0.0
BER,"Archery Men's Pole Archery, Large Birds, Team",0,0.0,0.0,0.0
BER,Sailing Women's Windsurfer,0,0.0,0.0,0.0
BER,Weightlifting Women's Heavyweight,0,0.0,0.0,0.0
BER,Swimming Men's 50 metres Freestyle,0,1.0,3.0,0.0
BER,Men's 200m Individual Medley,0,0.0,0.0,0.0
BER,Cycling Men's 1/4 mile,0,0.0,0.0,0.0
BER,Women's Canoe Double 500m,0,0.0,0.0,0.0
BER,Women's 400m Freestyle,0,0.0,0.0,0.0
BER,Men's +102kg,0,0.0,0.0,0.0
BER,"Wrestling Men's Welterweight, Freestyle",0,0.0,0.0,0.0
BER,"Wrestling Men's Super-Heavyweight, Freestyle",0,0.0,0.0,0.0
BER,"Canoeing Women's Kayak Singles, 200 metres",0,0.0,0.0,0.0
BER,Figure Skating Women's Singles,0,0.0,0.0,0.0
BER,Swimming Men's 100 metres Freestyle,0,1.0,8.0,0.0
BER,Men's 200m Backstroke,0,0.0,0.0,0.0
BER,Athletics Women's 80 metres Hurdles,0,0.0,0.0,0.0
BER,"Equestrianism Men's Dressage, Individual",0,0.0,0.0,0.0
BER,Group All-Around,0,0.0,0.0,0.0
BER,Women's All-Around,0,0.0,0.0,0.0
BER,Swimming Men's 100 metres Breaststroke,0,1.0,3.0,0.0
BER,Women's Individual Time Trial,0,0.0,0.0,0.0
BER,Men's Team,0,0.0,0.0,0.0
BER,Judo Men's Open Class,0,0.0,0.0,0.0
BER,"Shooting Men's Military Rifle, Three Positions, 300 metres",0,0.0,0.0,0.0
BER,Women's Combined,0,0.0,0.0,0.0
BER,"Shooting Men's Running Target, Single And Double Shot",0,0.0,0.0,0.0
BER,Women's Kumite -55kg,0,0.0,0.0,0.0
BER,Roque Men's Singles,0,0.0,0.0,0.0
BER,Women's 400m,0,0.0,0.0,0.0
BER,Women's 66kg,0,0.0,0.0,0.0
BER,"Shooting Men's Free Rifle, Kneeling, 300 metres",0,0.0,0.0,0.0
BER,Women's Feather (54-57kg),0,0.0,0.0,0.0
BER,"Canoeing Men's Kayak Doubles, 1,000 metres",0,0.0,0.0,0.0
BER,"Fencing Men's epee, Individual",0,0.0,0.0,0.0
BER,"Athletics Men's 1,500 metres Walk",0,0.0,0.0,0.0
BER,Synchronized Swimming Women's Duet,0,0.0,0.0,0.0
BER,Swimming Women's 10 kilometres Open Water,0,0.0,0.0,0.0
BER,Athletics Men's 100 metres,0,1.0,9.0,0.0
BER,"Gymnastics Men's Team All-Around, Swedish System",0,0.0,0.0,0.0
BER,Women's Skiff,0,0.0,0.0,0.0
BER,"Archery Men's Au Chapelet, 33 metres",0,0.0,0.0,0.0
BER,Shooting Women's Double Trap,0,0.0,0.0,0.0
BER,"Shooting Mixed Free Rifle, Three Positions, 300 metres",0,0.0,0.0,0.0
BER,Men's Double Sculls Team,0,0.0,0.0,0.0
BER,"Swimming Men's 1,000 metres Freestyle",0,0.0,0.0,0.0
BER,Athletics Men's Stone Throw,0,0.0,0.0,0.0
BER,Rowing Men's Coxed Eights,0,0.0,0.0,0.0
BER,"Shooting Men's Military Pistol, Team",0,0.0,0.0,0.0
BER,Men's Street,0,0.0,0.0,0.0
BER,Cycling Men's BMX,0,0.0,0.0,0.0
BER,"Cycling Men's Road Race, Individual",0,1.0,4.0,0.0
BER,"Wrestling Men's Lightweight, Greco-Roman",0,0.0,0.0,0.0
BER,"Fencing Men's Single Sticks, Individual",0,0.0,0.0,0.0
BER,Women's Kayak Single,0,0.0,0.0,0.0
BER,Women's Freestyle 68kg,0,0.0,0.0,0.0
BER,Art Competitions Mixed Architecture,0,0.0,0.0,0.0
BER,"Shooting Men's Free Pistol, 30 metres",0,0.0,0.0,0.0
BER,Athletics Women's 20 kilometres Walk,0,0.0,0.0,0.0
BER,Men's Kayak Single,0,0.0,0.0,0.0
BER,Cycling Men's 50 kilometres,0,0.0,0.0,0.0
BER,Diving Men's Springboard,0,1.0,2.0,0.0
BER,Women's 4 x 100m Freestyle Relay,0,0.0,0.0,0.0
BER,"Shooting Mixed Free Pistol, 50 metres",0,0.0,0.0,0.0
BER,"Shooting Men's Free Pistol, 50 yards, Team",0,0.0,0.0,0.0
BER,"Women's 10,000m",0,0.0,0.0,0.0
BER,"Shooting Men's Military Revolver, 1873-1874 Gras Model, 20 metres",0,0.0,0.0,0.0
BER,Shooting Women's Skeet,0,0.0,0.0,0.0
BER,10m Air Pistol Women,0,0.0,0.0,0.0
BER,Jumping Individual,0,0.0,0.0,0.0
BER,Women's 4 x 100m Medley Relay Team,0,0.0,0.0,0.0
BER,Rowing Women's Lightweight Double Sculls,0,0.0,0.0,0.0
BER,Boxing Men's Lightweight,0,0.0,0.0,0.0
BER,"Equestrianism Mixed Dressage, Team",0,0.0,0.0,0.0
BER,Rugby Sevens Men's Rugby Sevens,0,0.0,0.0,0.0
BER,Men's 4 x 100m Freestyle Relay,0,0.0,0.0,0.0
BER,Basketball Men's Basketball,0,0.0,0.0,0.0
BER,Diving Women's Synchronized Springboard,0,0.0,0.0,0.0
BER,Women -49kg,0,0.0,0.0,0.0
BER,Swimming Women's 100 metres Butterfly,0,0.0,0.0,0.0
BER,Men's Doubles Team,0,0.0,0.0,0.0
BER,Men's Single Sculls,0,1.0,1.0,0.0
BER,Men's 800m,0,0.0,0.0,0.0
BER,Women's 59kg,0,0.0,0.0,0.0
BER,Women's Singles,0,0.0,0.0,0.0
BER,4 x 400m Relay Mixed Team,0,0.0,0.0,0.0
BER,"Wrestling Men's Welterweight, Greco-Roman",0,0.0,0.0,0.0
BER,Women's Floor Exercise,0,0.0,0.0,0.0
BER,Women's Four Team,0,0.0,0.0,0.0
BER,Art Competitions Mixed Music,0,0.0,0.0,0.0
BER,Athletics Women's 400 metres,0,0.0,0.0,0.0
BER,Men's Kayak Four 500m Team,0,0.0,0.0,0.0
BER,Athletics Women's Javelin Throw,0,1.0,1.0,0.0
BER,"Fencing Men's Sabre, Team",0,0.0,0.0,0.0
BER,"Canoeing Men's Canadian Singles, 10,000 metres",0,0.0,0.0,0.0
BER,"Shooting Men's Military Pistol, 30 metres",0,0.0,0.0,0.0
BER,"Cycling Men's Individual Pursuit, 4,000 metres",0,0.0,0.0,0.0
BER,Men's Fly (48-52kg),0,0.0,0.0,0.0
BER,"Canoeing Men's Canadian Doubles, 10,000 metres",0,0.0,0.0,0.0
BER,Alpinism Mixed Alpinism,0,0.0,0.0,0.0
BER,Men's +92kg,0,0.0,0.0,0.0
BER,"Wrestling Men's Light-Flyweight, Freestyle",0,0.0,0.0,0.0
BER,Men's Pair Team,0,0.0,0.0,0.0
BER,Gymnastics Men's Tumbling,0,0.0,0.0,0.0
BER,Men's 102kg,0,0.0,0.0,0.0
BER,"Art Competitions Mixed Architecture, Architectural Designs",0,0.0,0.0,0.0
BER,Weightlifting Men's Featherweight,0,0.0,0.0,0.0
BER,Women's 10m Platform,0,0.0,0.0,0.0
BER,"Athletics Men's 5,000 metres, Team",0,0.0,0.0,0.0
BER,Women's Hammer Throw,0,0.0,0.0,0.0
BER,Beach Volleyball Men's Beach Volleyball,0,0.0,0.0,0.0
BER,Individual All-Around,0,0.0,0.0,0.0
BER,Women's +87kg,0,0.0,0.0,0.0
BER,Swimming Women's 800 metres Freestyle,0,0.0,0.0,0.0
BER,Swimming Men's 200 metres Obstacle Course,0,0.0,0.0,0.0
BER,Sailing Mixed Skiff,0,0.0,0.0,0.0
BER,"Shooting Mixed Rapid-Fire Pistol, 25 metres",0,0.0,0.0,0.0
BER,Athletics Women's High Jump,0,0.0,0.0,0.0
BER,Men's 96kg,0,0.0,0.0,0.0
BER,Swimming Men's 4 x 200 metres Freestyle Relay,0,1.0,8.0,0.0
BER,Swimming Men's 4 x 50 Yard Freestyle Relay,0,0.0,0.0,0.0
BER,Taekwondo Men's Welterweight,0,0.0,0.0,0.0
BER,"Canoeing Men's Folding Kayak Singles, 10 kilometres",0,0.0,0.0,0.0
BER,Men's Greco-Roman 60kg,0,0.0,0.0,0.0
BER,Eventing Team,0,0.0,0.0,0.0
BER,Women's Middle (69-75kg),0,0.0,0.0,0.0
BER,Swimming Women's 200 metres Individual Medley,0,1.0,1.0,0.0
BER,Athletics Women's 400 metres Hurdles,0,0.0,0.0,0.0
BER,Women's Kayak Double 500m,0,0.0,0.0,0.0
BER,Table Tennis Men's Doubles,0,0.0,0.0,0.0
BER,Women's Freestyle 50kg,0,0.0,0.0,0.0
BER,Men's Eight,0,0.0,0.0,0.0
BER,Diving Men's Synchronized Springboard,0,0.0,0.0,0.0
BER,Gymnastics Men's Team All-Around,0,0.0,0.0,0.0
BER,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0,0.0,0.0,0.0
BER,Women's 200m Backstroke,0,0.0,0.0,0.0
BER,Men's Greco-Roman 67kg,0,0.0,0.0,0.0
BER,Men's 400m Hurdles,0,0.0,0.0,0.0
BER,Men's Two Person Dinghy - 470 Team,0,0.0,0.0,0.0
BER,Men's Singles,0,0.0,0.0,0.0
BER,"Fencing Men's epee, Masters, Individual",0,0.0,0.0,0.0
BER,Sailing Mixed 5.5 metres,0,1.0,3.0,0.0
BER,Women's 50kg,0,0.0,0.0,0.0
BER,Women's Quadruple Sculls,0,0.0,0.0,0.0
BER,Archery Women's Team Round,0,0.0,0.0,0.0
BER,Dressage Individual,0,0.0,0.0,0.0
BER,"Shooting Men's Military Revolver, 20 metres",0,0.0,0.0,0.0
BER,Mixed Relay Team,0,0.0,0.0,0.0
BER,Athletics Men's 56-pound Weight Throw,0,0.0,0.0,0.0
BER,Racquets Men's Doubles,0,0.0,0.0,0.0
BER,Women's 4 x 400m Relay,0,0.0,0.0,0.0
BER,Women's Speed,0,0.0,0.0,0.0
BER,Judo Women's Middleweight,0,0.0,0.0,0.0
BER,Athletics Women's 100 metres,0,1.0,5.0,0.0
BER,Men's 4 x 100m Relay Team,0,0.0,0.0,0.0
BER,"Equestrianism Mixed Dressage, Individual",0,1.0,1.0,0.0
BER,Men's Quadruple Sculls,0,0.0,0.0,0.0
BER,Sailing Mixed 10-20 Ton,0,0.0,0.0,0.0
BER,Sailing Mixed Two Person Dinghy,0,1.0,2.0,0.0
BER,"Canoeing Men's Kayak Doubles, 200 metres",0,0.0,0.0,0.0
BER,Women's Eight,0,0.0,0.0,0.0
BER,Rowing Women's Double Sculls,0,0.0,0.0,0.0
BER,"Cycling Men's Road Race, Team",0,0.0,0.0,0.0
BER,"Shooting Men's Military Rifle, 1873-1874 Gras Model, Kneeling Or Standing, 200 metres",0,0.0,0.0,0.0
BER,Boxing Men's Light-Middleweight,0,1.0,1.0,0.0
BER,Athletics Women's Discus Throw,0,0.0,0.0,0.0
BER,"Cycling Women's Individual Pursuit, 3,000 metres",0,0.0,0.0,0.0
BER,Men's Super Heavy (+91kg),0,0.0,0.0,0.0
BER,Women's 20km Race Walk,0,0.0,0.0,0.0
BER,"Wrestling Men's Heavyweight, Freestyle",0,0.0,0.0,0.0
BER,Women's 64kg,0,0.0,0.0,0.0
BER,Mixed Dinghy,0,0.0,0.0,0.0
BER,Hockey Men's Hockey,0,0.0,0.0,0.0
BER,"Shooting Men's Trap, Single Shot, 16 metres",0,0.0,0.0,0.0
BER,Weightlifting Men's All-Around Dumbbell Contest,0,0.0,0.0,0.0
BER,Sailing Men's Skiff,0,1.0,2.0,0.0
BER,"Wrestling Women's Middleweight, Freestyle",0,0.0,0.0,0.0
BER,Women's Skiff - 49er  Team,0,0.0,0.0,0.0
BER,Weightlifting Men's Middle-Heavyweight,0,0.0,0.0,0.0
BER,"Rowing Men's Coxed Fours, Outriggers",0,0.0,0.0,0.0
BER,Synchronized Swimming Women's Team,0,0.0,0.0,0.0
BER,Sailing Mixed 1-2 Ton,0,0.0,0.0,0.0
BER,Skeet Women,0,0.0,0.0,0.0
BER,Men's Marathon,0,0.0,0.0,0.0
BER,"Wrestling Men's Heavyweight, Greco-Roman",0,0.0,0.0,0.0
BER,"Gymnastics Men's Team All-Around, Free System",0,0.0,0.0,0.0
BER,Eventing Individual,0,0.0,0.0,0.0
BER,Weightlifting Men's Bantamweight,0,0.0,0.0,0.0
BER,Synchronized Swimming Women's Solo,0,0.0,0.0,0.0
BER,Men's Skiff - 49er Team,0,0.0,0.0,0.0
BER,Men's Windsurfing,0,0.0,0.0,0.0
BER,Sailing Mixed Three Person Keelboat,0,4.0,13.0,0.0
BER,Women's 60kg,0,0.0,0.0,0.0
BER,"Art Competitions Mixed Painting, Drawings And Water Colors",0,0.0,0.0,0.0
BER,Gymnastics Women's Team Portable Apparatus,0,0.0,0.0,0.0
BER,Athletics Men's 50 kilometres Walk,0,0.0,0.0,0.0
BER,Men's Rings,0,0.0,0.0,0.0
BER,"Fencing Men's epee, Masters and Amateurs, Individual",0,0.0,0.0,0.0
BER,Swimming Men's 220 yard Freestyle,0,0.0,0.0,0.0
BER,Men's Javelin Throw,0,0.0,0.0,0.0
BER,"Cycling Men's 5,000 metres",0,0.0,0.0,0.0
BER,Women,0,0.0,0.0,0.0
BER,Women's Pair,0,0.0,0.0,0.0
BER,"Archery Men's Au Chapelet, 50 metres",0,0.0,0.0,0.0
BER,Modern Pentathlon Women's Individual,0,0.0,0.0,0.0
BER,"Swimming Men's 1,200 metres Freestyle",0,0.0,0.0,0.0
BER,Athletics Men's Standing Triple Jump,0,0.0,0.0,0.0
BER,Men's Dinghy,0,0.0,0.0,0.0
BER,Athletics Men's 4 x 400 metres Relay,0,0.0,0.0,0.0
BER,Athletics Women's 200 metres,0,1.0,3.0,0.0
BER,Men's 4 x 100m Medley Relay Team,0,0.0,0.0,0.0
BER,"Shooting Men's Trap, Team",0,0.0,0.0,0.0
BER,Swimming Men's 200 metres Individual Medley,0,1.0,1.0,0.0
BER,Jeu De Paume Men's Singles,0,0.0,0.0,0.0
BER,Women's Eight Team,0,0.0,0.0,0.0
BER,Sailing Mixed 8 metres,0,0.0,0.0,0.0
BER,"Canoeing Men's Kayak Doubles, 10,000 metres",0,0.0,0.0,0.0
BER,Women's Kayak Single 500m,0,0.0,0.0,0.0
BER,Men's Kayak Cross,0,0.0,0.0,0.0
BER,Men's 109kg,0,0.0,0.0,0.0
BER,"Athletics Men's 3,000 metres Walk",0,0.0,0.0,0.0
BER,Men,0,0.0,0.0,0.0
BER,Swimming Women's 200 metres Freestyle,0,0.0,0.0,0.0
BER,Jumping Team,0,0.0,0.0,0.0
BER,Weightlifting Men's Lightweight,0,0.0,0.0,0.0
BER,"Shooting Men's Free Rifle, Three Positions, 300 metres",0,0.0,0.0,0.0
BER,Women's 4 x 200m Freestyle Relay Team,0,0.0,0.0,0.0
BER,"Athletics Men's 1,600 metres Medley Relay",0,0.0,0.0,0.0
BER,Swimming Women's 4 x 200 metres Freestyle Relay,0,0.0,0.0,0.0
BER,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",0,0.0,0.0,0.0
BER,Weightlifting Men's Heavyweight II,0,0.0,0.0,0.0
BER,"Wrestling Men's Lightweight, Freestyle",0,0.0,0.0,0.0
BER,Women's One Person Dinghy - Laser Radial,0,0.0,0.0,0.0
BER,Basketball Women's Basketball,0,0.0,0.0,0.0
BER,Sailing Mixed 6 metres,0,0.0,0.0,0.0
BER,Women's 55kg,0,0.0,0.0,0.0
BER,Polo Men's Polo,0,0.0,0.0,0.0
BER,Women +78 kg,0,0.0,0.0,0.0
BER,50m Rifle 3 Positions Women,0,0.0,0.0,0.0
BER,Athletics Men's 400 metres Hurdles,0,0.0,0.0,0.0
BER,Men's Kayak Four 500m,0,0.0,0.0,0.0
BER,Sailing Mixed One Person Dinghy,0,1.0,5.0,0.0
BER,Equestrianism Mixed Hacks And Hunter Combined,0,0.0,0.0,0.0
BER,Men's Double Sculls,0,0.0,0.0,0.0
BER,Men's 81kg,0,0.0,0.0,0.0
BER,Men's Welter (63-69kg),0,0.0,0.0,0.0
BER,Rugby Men's Rugby,0,0.0,0.0,0.0
BER,Women's Freestyle 76kg,0,0.0,0.0,0.0
BER,Racquets Men's Singles,0,0.0,0.0,0.0
BER,Women's Foil Individual,0,0.0,0.0,0.0
BER,"Athletics Women's 1,500 metres",0,0.0,0.0,0.0
BER,Men's Freestyle 65kg,0,0.0,0.0,0.0
BER,Women's 3000m Steeplechase,0,0.0,0.0,0.0
BER,Weightlifting Men's Heavyweight I,0,0.0,0.0,0.0
BER,"Shooting Men's Free Rifle, Prone, 600 metres",0,0.0,0.0,0.0
BER,"Fencing Men's Sabre, Individual",0,0.0,0.0,0.0
BER,"Art Competitions Mixed Literature, Lyric Works",0,0.0,0.0,0.0
BER,Sailing Men's One Person Heavyweight Dinghy,0,0.0,0.0,0.0
BER,Women -63 kg,0,0.0,0.0,0.0
BER,Rowing Women's Single Sculls,0,1.0,1.0,0.0
BER,Men -68kg,0,0.0,0.0,0.0
BER,Women's Sabre Team,0,0.0,0.0,0.0
BER,"Shooting Men's Free Pistol, 50 metres, Team",0,0.0,0.0,0.0
BER,Boxing Men's Light-Heavyweight,0,1.0,1.0,0.0
BER,Swimming Women's 4 x 100 metres Freestyle Relay,0,0.0,0.0,0.0
BER,B-Girls,0,0.0,0.0,0.0
BER,Cycling Men's Madison,0,0.0,0.0,0.0
BER,Weightlifting Men's Light-Heavyweight,0,0.0,0.0,0.0
BER,"Art Competitions Mixed Literature, Dramatic Works",0,0.0,0.0,0.0
BER,"Canoeing Men's Canadian Singles, Slalom",0,0.0,0.0,0.0
BER,Lacrosse Men's Lacrosse,0,0.0,0.0,0.0
BER,Sailing Mixed 10 metres,0,0.0,0.0,0.0
BER,Men's Omnium,0,0.0,0.0,0.0
BER,Men's Speed,0,0.0,0.0,0.0
BER,Swimming Women's 4 x 100 metres Medley Relay,0,0.0,0.0,0.0
BER,Shooting Mixed Trap,0,0.0,0.0,0.0
BER,Athletics Women's 10 kilometres Walk,0,0.0,0.0,0.0
BER,"Fencing Men's Foil, Individual",0,0.0,0.0,0.0
BER,Swimming Men's 200 metres Team Swimming,0,0.0,0.0,0.0
BER,Lightweight Men's Double Sculls,0,0.0,0.0,0.0
BER,Men's Kayak,0,0.0,0.0,0.0
BER,50m Rifle 3 Positions Men,0,0.0,0.0,0.0
BER,Gymnastics Women's Horse Vault,0,0.0,0.0,0.0
BER,Men's 57kg,0,0.0,0.0,0.0
BER,"Men's 10,000m",0,0.0,0.0,0.0
BER,Men's Quadruple Sculls Team,0,0.0,0.0,0.0
BER,Cycling Men's Omnium,0,0.0,0.0,0.0
BER,"Shooting Women's Air Pistol, 10 metres",0,0.0,0.0,0.0
BER,Men's 4 x 100m Medley Relay,0,0.0,0.0,0.0
BER,Gymnastics Women's Individual All-Around,0,0.0,0.0,0.0
BER,Art Competitions Mixed Painting,0,0.0,0.0,0.0
BER,10m Air Rifle Mixed Team,0,0.0,0.0,0.0
BER,"Shooting Men's Free Rifle, Standing, 300 metres",0,0.0,0.0,0.0
BER,"Fencing Men's Foil, Masters, Individual",0,0.0,0.0,0.0
BER,Rowing Men's Coxed Fours,0,0.0,0.0,0.0
BER,"Art Competitions Mixed Literature, Epic Works",0,0.0,0.0,0.0
BER,Women's 54kg,0,0.0,0.0,0.0
BER,Women's Four,0,0.0,0.0,0.0
BER,Hockey Women's Hockey,0,0.0,0.0,0.0
BER,Men's 92kg,0,0.0,0.0,0.0
BER,"Fencing Men's Foil, Team",0,0.0,0.0,0.0
BER,"Wrestling Women's Featherweight, Freestyle",0,0.0,0.0,0.0
